ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName,ChildGOTermID,GOTermName
GO:0000187,activation of MAPK activity,GO:0043406,positive regulation of MAP kinase activity,GO:0071902,positive regulation of protein serine/threonine kinase activity,GO:0071900,regulation of protein serine/threonine kinase activity,GO:0045859,regulation of protein kinase activity,GO:0043549,regulation of kinase activity,GO:0042325,regulation of phosphorylation,GO:0019220,regulation of phosphate metabolic process,GO:0051174,regulation of phosphorus metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000187,activation of MAPK activity,GO:0043406,positive regulation of MAP kinase activity,GO:0071902,positive regulation of protein serine/threonine kinase activity,GO:0071900,regulation of protein serine/threonine kinase activity,GO:0045859,regulation of protein kinase activity,GO:0043549,regulation of kinase activity,GO:0051338,regulation of transferase activity,GO:0050790,regulation of catalytic activity,GO:0065009,regulation of molecular function,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0006807,nitrogen compound metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0044238,primary metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:1901360,organic cyclic compound metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0032200,telomere organization,GO:0051276,chromosome organization,GO:0006996,organelle organization,GO:0016043,cellular component organization,GO:0071840,cellular component organization or biogenesis,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000723,telomere maintenance,GO:0060249,anatomical structure homeostasis,GO:0042592,homeostatic process,GO:0065008,regulation of biological quality,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0006807,nitrogen compound metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0044238,primary metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:1901360,organic cyclic compound metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006974,cellular response to DNA damage stimulus,GO:0033554,cellular response to stress,GO:0006950,response to stress,GO:0050896,response to stimulus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006974,cellular response to DNA damage stimulus,GO:0033554,cellular response to stress,GO:0051716,cellular response to stimulus,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006281,DNA repair,GO:0006974,cellular response to DNA damage stimulus,GO:0033554,cellular response to stress,GO:0051716,cellular response to stimulus,GO:0050896,response to stimulus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0006807,nitrogen compound metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0044238,primary metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:1901360,organic cyclic compound metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0000725,recombinational repair,GO:0006310,DNA recombination,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0044260,cellular macromolecule metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0006725,cellular aromatic compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0006807,nitrogen compound metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0034641,cellular nitrogen compound metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0044238,primary metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:0046483,heterocycle metabolic process,GO:0044237,cellular metabolic process,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0006139,nucleobase-containing compound metabolic process,GO:1901360,organic cyclic compound metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006259,DNA metabolic process,GO:0090304,nucleic acid metabolic process,GO:0043170,macromolecule metabolic process,GO:0071704,organic substance metabolic process,GO:0008152,metabolic process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006974,cellular response to DNA damage stimulus,GO:0033554,cellular response to stress,GO:0006950,response to stress,GO:0050896,response to stimulus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006974,cellular response to DNA damage stimulus,GO:0033554,cellular response to stress,GO:0051716,cellular response to stimulus,GO:0009987,cellular process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0000724,double-strand break repair via homologous recombination,GO:0006302,double-strand break repair,GO:0006281,DNA repair,GO:0006974,cellular response to DNA damage stimulus,GO:0033554,cellular response to stress,GO:0051716,cellular response to stimulus,GO:0050896,response to stimulus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001525,angiogenesis,GO:0048646,anatomical structure formation involved in morphogenesis,GO:0032502,developmental process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001666,response to hypoxia,GO:0006950,response to stress,GO:0050896,response to stimulus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001666,response to hypoxia,GO:0036293,response to decreased oxygen levels,GO:0070482,response to oxygen levels,GO:0009628,response to abiotic stimulus,GO:0050896,response to stimulus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001701,in utero embryonic development,GO:0043009,chordate embryonic development,GO:0009792,embryo development ending in birth or egg hatching,GO:0009790,embryo development,GO:0007275,multicellular organism development,GO:0032501,multicellular organismal process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001701,in utero embryonic development,GO:0043009,chordate embryonic development,GO:0009792,embryo development ending in birth or egg hatching,GO:0009790,embryo development,GO:0007275,multicellular organism development,GO:0048856,anatomical structure development,GO:0032502,developmental process,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001934,positive regulation of protein phosphorylation,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0019222,regulation of metabolic process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GO:0001934,positive regulation of protein phosphorylation,GO:0001932,regulation of protein phosphorylation,GO:0031399,regulation of protein modification process,GO:0032268,regulation of cellular protein metabolic process,GO:0031323,regulation of cellular metabolic process,GO:0050794,regulation of cellular process,GO:0050789,regulation of biological process,GO:0065007,biological regulation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
